periodo,cod_provincia,provincia,cod_depto,departamento,titulares_activos,presentismo
2014-02-28,06,Buenos Aires,06274,Florencio Varela,2988,2988
2014-02-28,06,Buenos Aires,06035,Avellaneda,1188,1188
2014-02-28,06,Buenos Aires,06091,Berazategui,1881,1881
2014-02-28,06,Buenos Aires,06260,Esteban Echeverría,1182,1182
2014-02-28,06,Buenos Aires,06098,Berisso,789,789
2014-02-28,06,Buenos Aires,06028,Almirante Brown,1875,1875
2014-02-28,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",361,361
2014-02-28,06,Buenos Aires,06134,Cañuelas,351,351
2014-02-28,06,Buenos Aires,06357,General Pueyrredón,1,1
2014-02-28,06,Buenos Aires,06126,Campana,198,198
2014-02-28,06,Buenos Aires,06408,Hurlingham,689,689
2014-02-28,06,Buenos Aires,06270,Ezeiza,774,774
2014-02-28,06,Buenos Aires,06515,Malvinas Argentinas,1190,1190
2014-02-28,06,Buenos Aires,06525,Marcos Paz,445,445
2014-02-28,06,Buenos Aires,06648,Presidente Perón,933,933
2014-02-28,06,Buenos Aires,06245,Ensenada,398,398
2014-02-28,06,Buenos Aires,06364,General Rodríguez,632,632
2014-02-28,06,Buenos Aires,06329,General Las Heras,85,85
2014-02-28,06,Buenos Aires,06427,La Matanza,6026,6026
2014-02-28,06,Buenos Aires,06410,Ituzaingó,544,544
2014-02-28,06,Buenos Aires,06568,Morón,766,766
2014-02-28,06,Buenos Aires,06560,Moreno,3099,3099
2014-02-28,06,Buenos Aires,06749,San Fernando,458,458
2014-02-28,06,Buenos Aires,06252,Escobar,838,838
2014-02-28,06,Buenos Aires,06882,Zárate,328,328
2014-02-28,06,Buenos Aires,06532,Mercedes,162,162
2014-02-28,06,Buenos Aires,06434,Lanús,1522,1522
2014-02-28,06,Buenos Aires,06412,José C. Paz,2256,2256
2014-02-28,06,Buenos Aires,06658,Quilmes,2325,2325
2014-02-28,22,Chaco,22077,Libertad,19,19
2014-02-28,06,Buenos Aires,06760,San Miguel,1420,1420
2014-02-28,06,Buenos Aires,06371,General San Martín,1666,1666
2014-02-28,70,San Juan,70028,Capital,225,225
2014-02-28,06,Buenos Aires,06539,Merlo,1398,1398
2014-02-28,06,Buenos Aires,06497,Luján,304,304
2014-02-28,46,La Rioja,46014,Capital,1171,1171
2014-02-28,30,Entre Ríos,30098,Uruguay,1,1
2014-02-28,30,Entre Ríos,30015,Concordia,1,1
2014-02-28,18,Corrientes,18021,Capital,3113,3113
2014-02-28,06,Buenos Aires,06441,La Plata,1286,1286
2014-02-28,70,San Juan,70042,Chimbas,669,669
2014-02-28,10,Catamarca,10049,Capital,1004,1004
2014-02-28,06,Buenos Aires,06638,Pilar,766,766
2014-02-28,50,Mendoza,50098,San Martín,752,752
2014-02-28,34,Formosa,34014,Formosa,1283,1283
2014-02-28,50,Mendoza,50007,Capital,628,628
2014-02-28,54,Misiones,54028,Capital,1754,1754
2014-02-28,06,Buenos Aires,06490,Lomas de Zamora,2641,2641
2014-02-28,90,Tucumán,90007,Burruyacú,1,1
2014-02-28,22,Chaco,22140,San Fernando,2393,2393
2014-02-28,06,Buenos Aires,06778,San Vicente,724,724
2014-02-28,90,Tucumán,90084,Capital,7225,7225
2014-02-28,54,Misiones,54042,Eldorado,591,591
2014-02-28,30,Entre Ríos,30084,Paraná,1745,1745
2014-02-28,90,Tucumán,90063,Lules,976,976
2014-02-28,06,Buenos Aires,06840,Tres de Febrero,805,805
2014-02-28,74,San Luis,74056,Juan Martín Pueyrredón,899,899
2014-02-28,70,San Juan,70077,Rawson,838,838
2014-02-28,06,Buenos Aires,06805,Tigre,1063,1063
2014-02-28,90,Tucumán,90098,Tafí del Valle,1,1
2014-02-28,86,Santiago del Estero,86035,Banda,1,1
2014-02-28,70,San Juan,70098,Santa Lucía,187,187
2014-02-28,90,Tucumán,90105,Tafí Viejo,1895,1895
2014-02-28,66,Salta,66028,Capital,4603,4603
2014-02-28,90,Tucumán,90014,Cruz Alta,2591,2591
2014-02-28,90,Tucumán,90091,Simoca,1175,1175
2014-02-28,70,San Juan,70084,Rivadavia,207,207
2014-02-28,86,Santiago del Estero,86049,Capital,2690,2690
2014-03-31,06,Buenos Aires,06515,Malvinas Argentinas,1190,1190
2014-03-31,06,Buenos Aires,06274,Florencio Varela,2994,2994
2014-03-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",359,359
2014-03-31,06,Buenos Aires,06028,Almirante Brown,1868,1868
2014-03-31,06,Buenos Aires,06260,Esteban Echeverría,1179,1179
2014-03-31,06,Buenos Aires,06245,Ensenada,400,400
2014-03-31,06,Buenos Aires,06252,Escobar,836,836
2014-03-31,06,Buenos Aires,06035,Avellaneda,1177,1177
2014-03-31,06,Buenos Aires,06648,Presidente Perón,931,931
2014-03-31,06,Buenos Aires,06364,General Rodríguez,658,658
2014-03-31,06,Buenos Aires,06091,Berazategui,1877,1877
2014-03-31,06,Buenos Aires,06126,Campana,204,204
2014-03-31,06,Buenos Aires,06408,Hurlingham,689,689
2014-03-31,06,Buenos Aires,06532,Mercedes,162,162
2014-03-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2014-03-31,06,Buenos Aires,06098,Berisso,784,784
2014-03-31,18,Corrientes,18021,Capital,3110,3110
2014-03-31,06,Buenos Aires,06638,Pilar,766,766
2014-03-31,06,Buenos Aires,06525,Marcos Paz,445,445
2014-03-31,06,Buenos Aires,06270,Ezeiza,775,775
2014-03-31,06,Buenos Aires,06412,José C. Paz,2253,2253
2014-03-31,10,Catamarca,10049,Capital,1003,1003
2014-03-31,06,Buenos Aires,06371,General San Martín,1662,1662
2014-03-31,06,Buenos Aires,06134,Cañuelas,349,349
2014-03-31,34,Formosa,34014,Formosa,1281,1281
2014-03-31,22,Chaco,22077,Libertad,19,19
2014-03-31,06,Buenos Aires,06539,Merlo,1392,1392
2014-03-31,06,Buenos Aires,06329,General Las Heras,85,85
2014-03-31,06,Buenos Aires,06434,Lanús,1516,1516
2014-03-31,22,Chaco,22140,San Fernando,2387,2387
2014-03-31,06,Buenos Aires,06427,La Matanza,6012,6012
2014-03-31,06,Buenos Aires,06410,Ituzaingó,542,542
2014-03-31,70,San Juan,70042,Chimbas,666,666
2014-03-31,30,Entre Ríos,30015,Concordia,1,1
2014-03-31,06,Buenos Aires,06805,Tigre,1066,1066
2014-03-31,06,Buenos Aires,06560,Moreno,3099,3099
2014-03-31,06,Buenos Aires,06497,Luján,303,303
2014-03-31,70,San Juan,70077,Rawson,839,839
2014-03-31,06,Buenos Aires,06441,La Plata,1310,1310
2014-03-31,06,Buenos Aires,06568,Morón,763,763
2014-03-31,74,San Luis,74056,Juan Martín Pueyrredón,896,896
2014-03-31,50,Mendoza,50098,San Martín,752,752
2014-03-31,06,Buenos Aires,06882,Zárate,327,327
2014-03-31,30,Entre Ríos,30084,Paraná,1743,1743
2014-03-31,06,Buenos Aires,06749,San Fernando,456,456
2014-03-31,86,Santiago del Estero,86049,Capital,2685,2685
2014-03-31,06,Buenos Aires,06490,Lomas de Zamora,2637,2637
2014-03-31,66,Salta,66028,Capital,4597,4597
2014-03-31,90,Tucumán,90091,Simoca,1178,1178
2014-03-31,90,Tucumán,90007,Burruyacú,1,1
2014-03-31,70,San Juan,70028,Capital,225,225
2014-03-31,30,Entre Ríos,30098,Uruguay,1,1
2014-03-31,06,Buenos Aires,06760,San Miguel,1418,1418
2014-03-31,90,Tucumán,90084,Capital,7219,7219
2014-03-31,06,Buenos Aires,06658,Quilmes,2321,2321
2014-03-31,70,San Juan,70098,Santa Lucía,187,187
2014-03-31,90,Tucumán,90105,Tafí Viejo,1899,1899
2014-03-31,46,La Rioja,46014,Capital,1169,1169
2014-03-31,06,Buenos Aires,06840,Tres de Febrero,803,803
2014-03-31,50,Mendoza,50007,Capital,626,626
2014-03-31,06,Buenos Aires,06778,San Vicente,721,721
2014-03-31,86,Santiago del Estero,86035,Banda,1,1
2014-03-31,70,San Juan,70084,Rivadavia,208,208
2014-03-31,90,Tucumán,90098,Tafí del Valle,1,1
2014-03-31,54,Misiones,54028,Capital,1753,1753
2014-03-31,90,Tucumán,90014,Cruz Alta,2590,2590
2014-03-31,54,Misiones,54042,Eldorado,589,589
2014-03-31,90,Tucumán,90063,Lules,976,976
2014-04-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2014-04-30,06,Buenos Aires,06270,Ezeiza,771,771
2014-04-30,06,Buenos Aires,06028,Almirante Brown,1862,1862
2014-04-30,06,Buenos Aires,06252,Escobar,838,838
2014-04-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",352,352
2014-04-30,06,Buenos Aires,06035,Avellaneda,1182,1182
2014-04-30,06,Buenos Aires,06134,Cañuelas,349,349
2014-04-30,06,Buenos Aires,06245,Ensenada,399,399
2014-04-30,06,Buenos Aires,06658,Quilmes,2330,2330
2014-04-30,06,Buenos Aires,06329,General Las Heras,84,84
2014-04-30,06,Buenos Aires,06126,Campana,204,204
2014-04-30,06,Buenos Aires,06364,General Rodríguez,615,615
2014-04-30,06,Buenos Aires,06091,Berazategui,1874,1874
2014-04-30,06,Buenos Aires,06410,Ituzaingó,541,541
2014-04-30,06,Buenos Aires,06525,Marcos Paz,446,446
2014-04-30,06,Buenos Aires,06260,Esteban Echeverría,1174,1174
2014-04-30,30,Entre Ríos,30098,Uruguay,1,1
2014-04-30,06,Buenos Aires,06412,José C. Paz,2258,2258
2014-04-30,06,Buenos Aires,06274,Florencio Varela,2986,2986
2014-04-30,06,Buenos Aires,06408,Hurlingham,689,689
2014-04-30,06,Buenos Aires,06098,Berisso,778,778
2014-04-30,06,Buenos Aires,06638,Pilar,765,765
2014-04-30,06,Buenos Aires,06568,Morón,767,767
2014-04-30,06,Buenos Aires,06434,Lanús,1516,1516
2014-04-30,54,Misiones,54042,Eldorado,594,594
2014-04-30,06,Buenos Aires,06532,Mercedes,161,161
2014-04-30,06,Buenos Aires,06371,General San Martín,1664,1664
2014-04-30,06,Buenos Aires,06441,La Plata,1457,1457
2014-04-30,06,Buenos Aires,06539,Merlo,1397,1397
2014-04-30,10,Catamarca,10049,Capital,1008,1008
2014-04-30,46,La Rioja,46014,Capital,1172,1172
2014-04-30,06,Buenos Aires,06515,Malvinas Argentinas,1190,1190
2014-04-30,86,Santiago del Estero,86035,Banda,1,1
2014-04-30,06,Buenos Aires,06749,San Fernando,461,461
2014-04-30,06,Buenos Aires,06427,La Matanza,6036,6036
2014-04-30,06,Buenos Aires,06497,Luján,302,302
2014-04-30,06,Buenos Aires,06648,Presidente Perón,929,929
2014-04-30,70,San Juan,70098,Santa Lucía,189,189
2014-04-30,66,Salta,66028,Capital,4595,4595
2014-04-30,06,Buenos Aires,06778,San Vicente,720,720
2014-04-30,90,Tucumán,90014,Cruz Alta,2590,2590
2014-04-30,06,Buenos Aires,06760,San Miguel,1424,1424
2014-04-30,06,Buenos Aires,06490,Lomas de Zamora,2645,2645
2014-04-30,22,Chaco,22077,Libertad,19,19
2014-04-30,18,Corrientes,18021,Capital,3105,3105
2014-04-30,22,Chaco,22140,San Fernando,2387,2387
2014-04-30,70,San Juan,70028,Capital,222,222
2014-04-30,06,Buenos Aires,06805,Tigre,1066,1066
2014-04-30,74,San Luis,74056,Juan Martín Pueyrredón,1033,1033
2014-04-30,50,Mendoza,50098,San Martín,752,752
2014-04-30,06,Buenos Aires,06560,Moreno,3107,3107
2014-04-30,30,Entre Ríos,30015,Concordia,1,1
2014-04-30,90,Tucumán,90098,Tafí del Valle,1,1
2014-04-30,54,Misiones,54028,Capital,1765,1765
2014-04-30,06,Buenos Aires,06840,Tres de Febrero,804,804
2014-04-30,06,Buenos Aires,06882,Zárate,330,330
2014-04-30,30,Entre Ríos,30084,Paraná,1734,1734
2014-04-30,70,San Juan,70077,Rawson,841,841
2014-04-30,50,Mendoza,50007,Capital,625,625
2014-04-30,90,Tucumán,90007,Burruyacú,1,1
2014-04-30,70,San Juan,70084,Rivadavia,209,209
2014-04-30,90,Tucumán,90084,Capital,7211,7211
2014-04-30,86,Santiago del Estero,86049,Capital,2680,2680
2014-04-30,34,Formosa,34014,Formosa,1283,1283
2014-04-30,90,Tucumán,90063,Lules,973,973
2014-04-30,70,San Juan,70042,Chimbas,662,662
2014-04-30,90,Tucumán,90105,Tafí Viejo,1902,1902
2014-04-30,90,Tucumán,90091,Simoca,1177,1177
2014-05-31,06,Buenos Aires,06028,Almirante Brown,1864,1864
2014-05-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",354,354
2014-05-31,06,Buenos Aires,06245,Ensenada,400,400
2014-05-31,06,Buenos Aires,06270,Ezeiza,771,771
2014-05-31,06,Buenos Aires,06329,General Las Heras,84,84
2014-05-31,06,Buenos Aires,06091,Berazategui,1875,1875
2014-05-31,06,Buenos Aires,06098,Berisso,776,776
2014-05-31,06,Buenos Aires,06134,Cañuelas,349,349
2014-05-31,06,Buenos Aires,06408,Hurlingham,689,689
2014-05-31,06,Buenos Aires,06035,Avellaneda,1185,1185
2014-05-31,06,Buenos Aires,06252,Escobar,840,840
2014-05-31,06,Buenos Aires,06568,Morón,767,767
2014-05-31,06,Buenos Aires,06532,Mercedes,161,161
2014-05-31,06,Buenos Aires,06427,La Matanza,5956,5956
2014-05-31,06,Buenos Aires,06260,Esteban Echeverría,1173,1173
2014-05-31,06,Buenos Aires,06274,Florencio Varela,2991,2991
2014-05-31,06,Buenos Aires,06434,Lanús,1517,1517
2014-05-31,06,Buenos Aires,06126,Campana,204,204
2014-05-31,06,Buenos Aires,06364,General Rodríguez,609,609
2014-05-31,06,Buenos Aires,06658,Quilmes,2330,2330
2014-05-31,06,Buenos Aires,06648,Presidente Perón,929,929
2014-05-31,06,Buenos Aires,06497,Luján,302,302
2014-05-31,06,Buenos Aires,06412,José C. Paz,2258,2258
2014-05-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2014-05-31,06,Buenos Aires,06560,Moreno,3106,3106
2014-05-31,06,Buenos Aires,06410,Ituzaingó,542,542
2014-05-31,06,Buenos Aires,06441,La Plata,1326,1326
2014-05-31,30,Entre Ríos,30098,Uruguay,1,1
2014-05-31,06,Buenos Aires,06749,San Fernando,462,462
2014-05-31,06,Buenos Aires,06525,Marcos Paz,446,446
2014-05-31,06,Buenos Aires,06515,Malvinas Argentinas,1190,1190
2014-05-31,06,Buenos Aires,06371,General San Martín,1664,1664
2014-05-31,06,Buenos Aires,06638,Pilar,766,766
2014-05-31,06,Buenos Aires,06539,Merlo,1398,1398
2014-05-31,06,Buenos Aires,06882,Zárate,331,331
2014-05-31,46,La Rioja,46014,Capital,1172,1172
2014-05-31,06,Buenos Aires,06760,San Miguel,1424,1424
2014-05-31,06,Buenos Aires,06778,San Vicente,721,721
2014-05-31,34,Formosa,34014,Formosa,1284,1284
2014-05-31,06,Buenos Aires,06490,Lomas de Zamora,2649,2649
2014-05-31,22,Chaco,22077,Libertad,19,19
2014-05-31,70,San Juan,70098,Santa Lucía,189,189
2014-05-31,70,San Juan,70042,Chimbas,665,665
2014-05-31,74,San Luis,74056,Juan Martín Pueyrredón,1036,1036
2014-05-31,10,Catamarca,10049,Capital,1008,1008
2014-05-31,06,Buenos Aires,06805,Tigre,1069,1069
2014-05-31,50,Mendoza,50098,San Martín,753,753
2014-05-31,06,Buenos Aires,06840,Tres de Febrero,804,804
2014-05-31,30,Entre Ríos,30015,Concordia,1,1
2014-05-31,70,San Juan,70084,Rivadavia,209,209
2014-05-31,90,Tucumán,90007,Burruyacú,1,1
2014-05-31,86,Santiago del Estero,86035,Banda,1,1
2014-05-31,18,Corrientes,18021,Capital,3104,3104
2014-05-31,66,Salta,66028,Capital,4610,4610
2014-05-31,54,Misiones,54042,Eldorado,594,594
2014-05-31,90,Tucumán,90084,Capital,7219,7219
2014-05-31,50,Mendoza,50007,Capital,626,626
2014-05-31,70,San Juan,70028,Capital,222,222
2014-05-31,90,Tucumán,90091,Simoca,1177,1177
2014-05-31,90,Tucumán,90098,Tafí del Valle,1,1
2014-05-31,22,Chaco,22140,San Fernando,2388,2388
2014-05-31,90,Tucumán,90014,Cruz Alta,2591,2591
2014-05-31,86,Santiago del Estero,86049,Capital,2680,2680
2014-05-31,30,Entre Ríos,30084,Paraná,1734,1734
2014-05-31,54,Misiones,54028,Capital,1765,1765
2014-05-31,70,San Juan,70077,Rawson,841,841
2014-05-31,90,Tucumán,90063,Lules,973,973
2014-05-31,90,Tucumán,90105,Tafí Viejo,1902,1902
2014-06-30,06,Buenos Aires,06028,Almirante Brown,2012,2012
2014-06-30,06,Buenos Aires,06098,Berisso,766,766
2014-06-30,06,Buenos Aires,06274,Florencio Varela,3189,3189
2014-06-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",567,567
2014-06-30,06,Buenos Aires,06245,Ensenada,394,394
2014-06-30,06,Buenos Aires,06035,Avellaneda,1279,1279
2014-06-30,06,Buenos Aires,06134,Cañuelas,316,316
2014-06-30,06,Buenos Aires,06497,Luján,301,301
2014-06-30,06,Buenos Aires,06260,Esteban Echeverría,1175,1175
2014-06-30,06,Buenos Aires,06252,Escobar,836,836
2014-06-30,06,Buenos Aires,06371,General San Martín,1660,1660
2014-06-30,06,Buenos Aires,06091,Berazategui,1879,1879
2014-06-30,06,Buenos Aires,06532,Mercedes,161,161
2014-06-30,06,Buenos Aires,06126,Campana,204,204
2014-06-30,06,Buenos Aires,06490,Lomas de Zamora,2356,2356
2014-06-30,06,Buenos Aires,06515,Malvinas Argentinas,1181,1181
2014-06-30,06,Buenos Aires,06270,Ezeiza,706,706
2014-06-30,06,Buenos Aires,06364,General Rodríguez,657,657
2014-06-30,06,Buenos Aires,06427,La Matanza,6022,6022
2014-06-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2014-06-30,06,Buenos Aires,06749,San Fernando,465,465
2014-06-30,06,Buenos Aires,06410,Ituzaingó,539,539
2014-06-30,06,Buenos Aires,06648,Presidente Perón,918,918
2014-06-30,06,Buenos Aires,06568,Morón,766,766
2014-06-30,06,Buenos Aires,06329,General Las Heras,85,85
2014-06-30,06,Buenos Aires,06441,La Plata,1473,1473
2014-06-30,06,Buenos Aires,06638,Pilar,757,757
2014-06-30,06,Buenos Aires,06525,Marcos Paz,444,444
2014-06-30,06,Buenos Aires,06760,San Miguel,1520,1520
2014-06-30,70,San Juan,70042,Chimbas,662,662
2014-06-30,06,Buenos Aires,06840,Tres de Febrero,814,814
2014-06-30,06,Buenos Aires,06778,San Vicente,649,649
2014-06-30,06,Buenos Aires,06408,Hurlingham,688,688
2014-06-30,22,Chaco,22077,Libertad,19,19
2014-06-30,06,Buenos Aires,06658,Quilmes,2377,2377
2014-06-30,06,Buenos Aires,06539,Merlo,1383,1383
2014-06-30,10,Catamarca,10049,Capital,1004,1004
2014-06-30,70,San Juan,70098,Santa Lucía,190,190
2014-06-30,18,Corrientes,18021,Capital,3093,3093
2014-06-30,30,Entre Ríos,30098,Uruguay,1,1
2014-06-30,06,Buenos Aires,06412,José C. Paz,2262,2262
2014-06-30,30,Entre Ríos,30015,Concordia,1,1
2014-06-30,70,San Juan,70084,Rivadavia,209,209
2014-06-30,06,Buenos Aires,06805,Tigre,1057,1057
2014-06-30,22,Chaco,22140,San Fernando,2385,2385
2014-06-30,90,Tucumán,90007,Burruyacú,1,1
2014-06-30,66,Salta,66028,Capital,4588,4588
2014-06-30,34,Formosa,34014,Formosa,1285,1285
2014-06-30,06,Buenos Aires,06434,Lanús,1632,1632
2014-06-30,50,Mendoza,50098,San Martín,740,740
